<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
NLMK,60,250522,1500,149,149.14,148.92,148.92,35690
NLMK,60,250522,1600,148.96,149.4,148.44,149.12,67490
NLMK,60,250522,1700,149.12,150,149.08,150,124150
NLMK,60,250522,1800,150,150.18,148.44,149.6,88280
NLMK,60,250522,1900,149.6,150.5,149.04,150.5,97160
NLMK,60,260522,1100,150.42,153,150.04,152.1,208180
NLMK,60,260522,1200,152.2,152.5,152,152.18,62730
NLMK,60,260522,1300,152.02,152.22,151.6,152.02,82990
NLMK,60,260522,1400,152,153.62,151.5,151.82,195720
NLMK,60,260522,1500,151.64,152.46,151,151.3,76300
NLMK,60,260522,1600,151.18,151.26,149.34,149.66,156320
NLMK,60,260522,1700,149.72,150.4,149.6,150,104970
NLMK,60,260522,1800,149.88,151.48,149.04,149.3,143150
NLMK,60,260522,1900,149.28,150.78,147.6,150.78,262150
NLMK,60,270522,1100,151.02,151.88,149.04,150.24,309690
NLMK,60,270522,1200,150.24,150.3,149.74,150.12,159830
NLMK,60,270522,1300,150.12,150.12,149.7,149.98,69960
NLMK,60,270522,1400,150,150.98,149.9,150.24,166410
NLMK,60,270522,1500,150.22,150.24,149.9,150,45430
NLMK,60,270522,1600,150.04,150.24,149.7,150.04,76320
NLMK,60,270522,1700,150.04,150.3,150.02,150.3,118130
NLMK,60,270522,1800,150.3,150.94,150.12,150.14,173340
NLMK,60,270522,1900,150.22,150.24,149.6,149.86,100630
NLMK,60,300522,1100,149.92,150,144.6,145.24,752400
NLMK,60,300522,1200,145.24,145.72,144.16,145.22,527840
NLMK,60,300522,1300,145.2,145.34,144.4,144.62,238470
NLMK,60,300522,1400,144.68,144.9,144.38,144.5,167580
NLMK,60,300522,1500,144.52,144.78,143.8,144.26,268800
NLMK,60,300522,1600,144.38,144.78,144.14,144.6,176740
NLMK,60,300522,1700,144.56,145.22,144.22,145.1,169840
NLMK,60,300522,1800,145.12,145.24,144.98,145.22,122040
NLMK,60,300522,1900,145.22,145.52,144.6,145.52,229360
NLMK,60,310522,1100,145.5,145.54,142.12,143.1,330130
NLMK,60,310522,1200,143.06,143.22,142.52,142.7,189290
NLMK,60,310522,1300,142.7,143.36,142.52,142.64,88030
NLMK,60,310522,1400,142.64,142.74,142.4,142.72,61330
NLMK,60,310522,1500,142.72,143.62,142.54,143.28,139730
NLMK,60,310522,1600,143.28,143.64,143.28,143.52,68420
NLMK,60,310522,1700,143.6,143.62,143.28,143.44,59640
NLMK,60,310522,1800,143.44,143.48,143.02,143.3,89060
NLMK,60,310522,1900,143.3,144.3,142.62,144.3,202770
NLMK,60,010622,1100,144,144.2,141.3,142.54,404220
NLMK,60,010622,1200,142.54,143.4,142.5,142.78,245330
NLMK,60,010622,1300,142.88,143.18,142,142.08,286930
NLMK,60,010622,1400,142.08,142.9,142,142.24,250110
NLMK,60,010622,1500,142.34,142.52,142,142.18,283610
NLMK,60,010622,1600,142.08,142.4,140.96,141.66,491220
NLMK,60,010622,1700,141.94,143.52,141.22,141.7,288680
NLMK,60,010622,1800,141.7,141.98,141.4,141.42,140310
NLMK,60,010622,1900,141.4,142.2,140.62,142.2,284900
NLMK,60,020622,1100,141.86,142.5,140.38,140.54,342560
NLMK,60,020622,1200,140.54,140.86,139.5,139.7,333760
NLMK,60,020622,1300,139.7,139.7,138.88,139.08,224540
NLMK,60,020622,1400,139.08,139.38,138.92,139.32,238680
NLMK,60,020622,1500,139.32,139.32,139.04,139.06,59960
NLMK,60,020622,1600,139.08,139.08,138.6,138.72,133070
NLMK,60,020622,1700,138.68,138.98,138.2,138.2,197350
NLMK,60,020622,1800,138.24,138.46,135.2,135.42,539190
NLMK,60,020622,1900,135.22,136.5,135.1,136.26,449950
NLMK,60,030622,1100,135.18,135.8,128.44,128.88,1431500
NLMK,60,030622,1200,128.78,128.88,124.12,127.4,2240460
NLMK,60,030622,1300,127.4,131.48,127.32,131.48,1083320
NLMK,60,030622,1400,131.48,131.66,128.9,129,468580
NLMK,60,030622,1500,129,129.6,128.7,129.4,372100
NLMK,60,030622,1600,129.4,130.46,128.8,129.5,402310
NLMK,60,030622,1700,129.54,129.94,128.64,129.24,361620
NLMK,60,030622,1800,129.26,129.26,126.62,127.58,693980
NLMK,60,030622,1900,127.6,130.02,127.4,130.02,257760
NLMK,60,060622,1100,130.02,130.2,127.02,129,528420
NLMK,60,060622,1200,129,129.66,127.5,128.3,253280
NLMK,60,060622,1300,128.24,128.32,127.3,127.62,188360
NLMK,60,060622,1400,127.58,127.72,127.22,127.72,118740
NLMK,60,060622,1500,127.64,128.58,127.56,128.42,147040
NLMK,60,060622,1600,128.42,129.78,128.28,128.6,302200
NLMK,60,060622,1700,128.6,128.96,128.04,128.28,84000
NLMK,60,060622,1800,128.22,129.6,128.22,129.3,112520
NLMK,60,060622,1900,129.28,129.58,129,129.5,76060
NLMK,60,070622,1100,129.4,129.4,124.5,126.2,1783930
NLMK,60,070622,1200,126.16,126.8,125,126.14,700820
NLMK,60,070622,1300,126.1,126.84,125.82,126.38,210120
NLMK,60,070622,1400,126.38,126.86,125.84,126.52,133080
NLMK,60,070622,1500,126.66,128.26,126.5,128.14,314490
NLMK,60,070622,1600,128.14,133,128.14,132,650130
NLMK,60,070622,1700,132.02,132.66,130.14,130.5,452300
NLMK,60,070622,1800,130.5,131.98,130,131.18,222980
NLMK,60,070622,1900,131.32,131.98,130.72,131.98,212300
NLMK,60,080622,1100,132.32,135.46,132.02,134.44,897060
NLMK,60,080622,1200,134.44,134.98,134,134.5,318100
NLMK,60,080622,1300,134.48,134.54,133.02,134.2,213460
NLMK,60,080622,1400,134.32,134.42,133.74,133.8,57460
NLMK,60,080622,1500,133.8,134.08,133.5,133.58,75100
NLMK,60,080622,1600,133.52,133.7,133.52,133.7,168180
NLMK,60,080622,1700,133.7,133.86,133.54,133.72,79690
NLMK,60,080622,1800,133.84,134.4,133.66,134.22,231680
NLMK,60,080622,1900,134.38,134.62,133.88,133.88,162130
NLMK,60,090622,1100,134,134.42,129.48,130.68,494860
