<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
XBTUSD,D,280120,0300,8599.3,8979,8565,8891.8,6287.21715108
XBTUSD,D,290120,0300,8891.8,9420.7,8873.9,9399.9,8030.84078641
XBTUSD,D,300120,0300,9395,9438.3,9222.6,9280.9,5598.64605243
XBTUSD,D,310120,0300,9281.2,9568.1,9060,9500,8016.28534864
XBTUSD,D,010220,0300,9500.5,9520,9200,9339.3,4869.46275806
XBTUSD,D,020220,0300,9337.1,9453.9,9283.5,9377.1,1680.52574219
XBTUSD,D,030220,0300,9377,9473.1,9150,9322.2,3269.38968378
XBTUSD,D,040220,0300,9322.2,9610,9225,9281,4995.34829891
XBTUSD,D,050220,0300,9280.8,9348.7,9078.8,9159.3,3809.73133955
XBTUSD,D,060220,0300,9159.3,9765,9150.2,9616.2,6914.05347554
XBTUSD,D,070220,0300,9612.8,9853,9520,9754.7,5888.03835585
XBTUSD,D,080220,0300,9754.7,9883.6,9715,9799.6,3687.00812773
XBTUSD,D,090220,0300,9799.6,9942,9658,9904.3,3479.91913592
XBTUSD,D,100220,0300,9901.6,10180,9887.4,10160.1,4824.28468491
XBTUSD,D,110220,0300,10159.1,10200,9760,9850.1,5740.53752184
XBTUSD,D,120220,0300,9850.1,10409.2,9707,10273.2,7498.78791986
XBTUSD,D,130220,0300,10271.6,10486.9,10218,10354.6,6776.93755974
XBTUSD,D,140220,0300,10352.6,10516.6,10060.3,10241.6,7307.31061568
XBTUSD,D,150220,0300,10241.6,10390,10097.4,10370.8,3567.75073529
XBTUSD,D,160220,0300,10369.5,10400,9766.9,9904.6,3626.9633399
XBTUSD,D,170220,0300,9904.5,10046.8,9632,9923.9,3239.16987186
XBTUSD,D,180220,0300,9921.1,9961.5,9476.4,9702.1,4759.25765662
XBTUSD,D,190220,0300,9702.2,10281,9615,10180,4946.63002769
XBTUSD,D,200220,0300,10180.3,10300,9346,9602.2,6771.75337086
XBTUSD,D,210220,0300,9602,9704.9,9350,9610.7,4154.07286871
XBTUSD,D,220220,0300,9608.5,9771.4,9562.8,9698.2,2778.86679125
