<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
NLMK,5,130223,2310,126.6,126.68,126.6,126.62,7140
NLMK,5,130223,2315,126.62,126.62,126.6,126.6,7590
NLMK,5,130223,2320,126.64,126.64,126.6,126.62,5450
NLMK,5,130223,2325,126.62,126.76,126.62,126.62,2610
NLMK,5,130223,2330,126.62,126.72,126.62,126.7,1510
NLMK,5,130223,2335,126.62,126.68,126.46,126.52,48770
NLMK,5,130223,2340,126.52,126.64,126.5,126.64,28720
NLMK,5,130223,2345,126.72,126.76,126.5,126.5,26970
NLMK,5,130223,2350,126.6,126.76,126.6,126.7,8370
NLMK,5,140223,1005,126.48,126.66,125.62,126.16,235440
NLMK,5,140223,1010,126.16,126.44,126.02,126.4,70190
NLMK,5,140223,1015,126.4,126.48,126.12,126.12,32440
NLMK,5,140223,1020,126.14,126.24,125.68,125.84,113580
NLMK,5,140223,1025,125.84,125.96,125.24,125.32,152380
NLMK,5,140223,1030,125.42,125.44,125.04,125.32,76770
NLMK,5,140223,1035,125.26,125.26,124.84,124.96,170000
NLMK,5,140223,1040,124.96,125.2,124.8,124.92,100080
NLMK,5,140223,1045,124.88,124.92,124.66,124.66,84900
NLMK,5,140223,1050,124.68,124.84,124.6,124.76,50750
NLMK,5,140223,1055,124.8,125.2,124.76,125.1,68800
NLMK,5,140223,1100,125.12,125.14,124.7,124.72,46320
NLMK,5,140223,1105,124.72,124.72,124.42,124.5,147010
NLMK,5,140223,1110,124.44,124.56,124.3,124.5,112480
NLMK,5,140223,1115,124.5,124.68,124.44,124.54,47320
NLMK,5,140223,1120,124.5,124.7,124.48,124.68,18600
NLMK,5,140223,1125,124.7,124.84,124.7,124.8,40800
NLMK,5,140223,1130,124.8,125.06,124.78,125.02,59600
NLMK,5,140223,1135,125.04,125.08,125,125,34170
NLMK,5,140223,1140,125,125.04,124.86,124.98,22900
NLMK,5,140223,1145,124.98,124.98,124.84,124.92,22000
NLMK,5,140223,1150,124.92,125,124.8,124.92,16660
NLMK,5,140223,1155,124.84,125.1,124.78,125.1,40150
NLMK,5,140223,1200,125.1,125.1,124.88,124.94,34040
NLMK,5,140223,1205,124.92,125,124.56,124.62,56180
NLMK,5,140223,1210,124.66,124.74,124.58,124.58,15220
NLMK,5,140223,1215,124.66,124.66,124.52,124.58,30380
NLMK,5,140223,1220,124.58,124.58,124.5,124.56,18100
NLMK,5,140223,1225,124.58,124.58,124.5,124.5,25400
NLMK,5,140223,1230,124.5,124.56,124.5,124.54,15260
NLMK,5,140223,1235,124.54,124.54,124.46,124.46,18060
NLMK,5,140223,1240,124.46,124.46,124.36,124.42,30050
NLMK,5,140223,1245,124.42,124.58,124.4,124.5,18790
NLMK,5,140223,1250,124.46,124.7,124.44,124.7,33650
NLMK,5,140223,1255,124.7,125,124.7,124.9,23100
NLMK,5,140223,1300,124.94,124.96,124.72,124.78,5490
NLMK,5,140223,1305,124.78,124.78,124.62,124.72,7140
NLMK,5,140223,1310,124.64,124.76,124.6,124.76,9730
NLMK,5,140223,1315,124.7,124.76,124.6,124.74,8650
NLMK,5,140223,1320,124.74,124.82,124.7,124.78,7130
NLMK,5,140223,1325,124.78,124.8,124.74,124.78,2340
NLMK,5,140223,1330,124.78,124.84,124.72,124.72,8700
NLMK,5,140223,1335,124.82,124.82,124.76,124.8,3980
NLMK,5,140223,1340,124.8,124.9,124.78,124.9,28620
NLMK,5,140223,1345,124.9,124.9,124.84,124.88,7500
NLMK,5,140223,1350,124.88,124.96,124.84,124.88,22260
NLMK,5,140223,1355,124.88,124.96,124.88,124.94,3070
NLMK,5,140223,1400,124.9,124.98,124.84,124.9,8600
NLMK,5,140223,1405,124.9,124.98,124.9,124.96,30210
NLMK,5,140223,1410,124.92,124.92,124.9,124.9,8880
NLMK,5,140223,1415,124.92,124.98,124.86,124.9,26530
NLMK,5,140223,1420,124.88,124.9,124.78,124.8,8690
NLMK,5,140223,1425,124.78,124.82,124.68,124.7,19790
NLMK,5,140223,1430,124.72,124.78,124.7,124.74,4070
NLMK,5,140223,1435,124.74,124.78,124.72,124.76,1530
NLMK,5,140223,1440,124.78,124.78,124.74,124.76,3250
NLMK,5,140223,1445,124.74,124.86,124.7,124.76,17770
NLMK,5,140223,1450,124.8,124.82,124.62,124.62,12590
NLMK,5,140223,1455,124.64,124.68,124.62,124.64,7480
NLMK,5,140223,1500,124.64,124.68,124.64,124.66,1610
NLMK,5,140223,1505,124.66,124.68,124.64,124.64,2770
NLMK,5,140223,1510,124.64,124.68,124.62,124.64,7770
NLMK,5,140223,1515,124.64,124.7,124.64,124.64,12920
NLMK,5,140223,1520,124.64,124.7,124.52,124.54,34140
NLMK,5,140223,1525,124.52,124.54,124.32,124.32,50070
NLMK,5,140223,1530,124.32,124.36,124.08,124.12,35660
NLMK,5,140223,1535,124.1,124.12,124.02,124.02,56290
NLMK,5,140223,1540,124.04,124.12,123.9,123.9,104450
NLMK,5,140223,1545,124,124,123.82,123.86,25170
NLMK,5,140223,1550,123.86,123.98,123.7,123.9,58490
NLMK,5,140223,1555,123.92,123.94,123.66,123.7,26230
NLMK,5,140223,1600,123.7,123.8,123.66,123.68,24790
NLMK,5,140223,1605,123.68,123.74,123.6,123.7,38300
NLMK,5,140223,1610,123.76,123.8,123.6,123.74,12930
NLMK,5,140223,1615,123.76,123.86,123.7,123.86,30810
NLMK,5,140223,1620,123.86,123.86,123.7,123.78,8990
NLMK,5,140223,1625,123.76,123.84,123.7,123.7,22310
NLMK,5,140223,1630,123.76,123.78,123.66,123.68,25680
NLMK,5,140223,1635,123.66,123.72,123.66,123.66,16860
NLMK,5,140223,1640,123.68,123.78,123.62,123.66,74150
NLMK,5,140223,1645,123.7,123.7,123.54,123.6,18830
NLMK,5,140223,1650,123.56,123.68,123.52,123.66,29630
NLMK,5,140223,1655,123.62,123.9,123.58,123.9,51800
NLMK,5,140223,1700,123.9,123.9,123.8,123.8,24020
NLMK,5,140223,1705,123.8,123.84,123.72,123.74,21410
NLMK,5,140223,1710,123.72,123.74,123.7,123.7,10160
NLMK,5,140223,1715,123.72,123.74,123.68,123.68,32590
NLMK,5,140223,1720,123.68,123.78,123.68,123.76,37580
NLMK,5,140223,1725,123.78,123.86,123.76,123.8,19970
NLMK,5,140223,1730,123.76,123.8,123.76,123.76,16840
NLMK,5,140223,1735,123.76,123.8,123.76,123.76,22120
NLMK,5,140223,1740,123.76,123.8,123.76,123.78,15060
NLMK,5,140223,1745,123.8,123.92,123.76,123.9,49080
NLMK,5,140223,1750,123.9,123.92,123.74,123.78,23790
NLMK,5,140223,1755,123.78,123.88,123.78,123.78,16240
NLMK,5,140223,1800,123.78,123.84,123.7,123.7,14310
NLMK,5,140223,1805,123.76,123.84,123.7,123.7,14730
NLMK,5,140223,1810,123.76,123.78,123.7,123.72,12950
NLMK,5,140223,1815,123.76,123.78,123.7,123.78,12900
NLMK,5,140223,1820,123.74,123.78,123.7,123.72,14560
NLMK,5,140223,1825,123.72,123.72,123.64,123.64,41050
NLMK,5,140223,1830,123.64,123.7,123.52,123.52,25880
NLMK,5,140223,1835,123.56,123.74,123.56,123.7,4010
NLMK,5,140223,1840,123.6,123.74,123.58,123.7,11380
NLMK,5,140223,1850,123.4,123.4,123.4,123.4,126850
NLMK,5,140223,1905,123.6,123.6,123.6,123.6,4270
NLMK,5,140223,1910,123.6,123.6,123.22,123.4,22910
NLMK,5,140223,1915,123.38,123.64,123.24,123.48,16840
NLMK,5,140223,1920,123.48,123.66,123.48,123.6,6380
NLMK,5,140223,1925,123.62,123.62,123.5,123.6,2650
NLMK,5,140223,1930,123.52,123.58,123.52,123.54,1540
NLMK,5,140223,1935,123.52,123.58,123.5,123.56,4900
NLMK,5,140223,1940,123.56,123.66,123.56,123.64,12580
NLMK,5,140223,1945,123.64,123.68,123.64,123.64,3720
NLMK,5,140223,1950,123.66,123.74,123.64,123.72,14130
NLMK,5,140223,1955,123.72,123.78,123.66,123.7,6100
NLMK,5,140223,2000,123.64,123.7,123.64,123.64,2060
NLMK,5,140223,2005,123.64,123.68,123.54,123.54,7330
NLMK,5,140223,2010,123.54,123.56,123.54,123.54,18400
NLMK,5,140223,2015,123.52,123.56,123.52,123.54,3690
NLMK,5,140223,2020,123.52,123.66,123.52,123.64,3710
NLMK,5,140223,2025,123.62,123.62,123.52,123.58,12340
NLMK,5,140223,2030,123.54,123.56,123.52,123.56,2450
NLMK,5,140223,2035,123.56,123.62,123.52,123.52,5920
NLMK,5,140223,2040,123.52,123.56,123.52,123.52,5690
NLMK,5,140223,2045,123.54,123.6,123.52,123.6,10530
NLMK,5,140223,2050,123.58,123.58,123.52,123.52,1960
NLMK,5,140223,2055,123.52,123.58,123.52,123.56,2230
NLMK,5,140223,2100,123.54,123.56,123.52,123.52,2740
NLMK,5,140223,2105,123.56,123.58,123.52,123.52,580
NLMK,5,140223,2110,123.52,123.58,123.52,123.58,5670
NLMK,5,140223,2115,123.58,123.58,123.56,123.58,2440
NLMK,5,140223,2120,123.58,123.58,123.52,123.58,5830
NLMK,5,140223,2125,123.58,123.58,123.56,123.58,1130
NLMK,5,140223,2130,123.58,123.58,123.56,123.56,1510
NLMK,5,140223,2135,123.58,123.58,123.56,123.56,2270
NLMK,5,140223,2140,123.54,123.56,123.54,123.56,6420
NLMK,5,140223,2145,123.56,123.58,123.54,123.58,16170
NLMK,5,140223,2150,123.58,123.58,123.52,123.58,3650
NLMK,5,140223,2155,123.54,123.58,123.52,123.52,5380
NLMK,5,140223,2200,123.52,123.56,123.52,123.56,460
NLMK,5,140223,2205,123.56,123.58,123.54,123.54,2420
NLMK,5,140223,2210,123.54,123.58,123.52,123.52,2290
NLMK,5,140223,2215,123.52,123.56,123.5,123.54,14180
NLMK,5,140223,2220,123.56,123.56,123.5,123.5,10880
NLMK,5,140223,2225,123.54,123.54,123.48,123.48,3620
NLMK,5,140223,2230,123.48,123.5,123.44,123.48,1810
NLMK,5,140223,2235,123.46,123.5,123.4,123.46,850
NLMK,5,140223,2240,123.46,123.5,123.46,123.5,3500
NLMK,5,140223,2245,123.5,123.54,123.46,123.54,1070
NLMK,5,140223,2250,123.5,123.54,123.48,123.54,2480
NLMK,5,140223,2255,123.56,123.64,123.56,123.64,2010
NLMK,5,140223,2300,123.64,123.66,123.62,123.62,2380
NLMK,5,140223,2305,123.6,123.62,123.54,123.54,1740
NLMK,5,140223,2310,123.58,123.6,123.48,123.48,1230
NLMK,5,140223,2315,123.48,123.5,123.44,123.46,2350
NLMK,5,140223,2320,123.44,123.46,123.42,123.46,1970
NLMK,5,140223,2325,123.5,123.58,122.76,122.84,154930
NLMK,5,140223,2330,122.84,122.98,122.8,122.94,19440
NLMK,5,140223,2335,122.94,123.08,122.86,123.04,19610
NLMK,5,140223,2340,123.04,123.04,122.94,122.94,4180
NLMK,5,140223,2345,122.94,123.08,122.92,122.98,9580
NLMK,5,140223,2350,122.98,122.98,122.8,122.94,12860
