<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ETHUSDT,D,120419,0300,177.12,177.48,158.27,164.07,661305.30321
ETHUSDT,D,130419,0300,164.06,166.5,158.11,163.19,316337.87823
ETHUSDT,D,140419,0300,163.2,165.37,160.74,162.99,179237.74574
ETHUSDT,D,150419,0300,162.99,168.11,161.2,167.23,186977.66211
ETHUSDT,D,160419,0300,167.21,168.81,155.7,159.95,351548.9079
ETHUSDT,D,170419,0300,159.91,166.73,159.41,165.37,240370.50441
ETHUSDT,D,180419,0300,165.41,167.28,163.78,165.75,227841.54981
ETHUSDT,D,190419,0300,165.75,175.2,165.04,173.33,396118.94407
ETHUSDT,D,200419,0300,173.34,173.55,168.59,172.64,320541.72166
ETHUSDT,D,210419,0300,172.66,176.97,169.87,172.88,253596.48407
ETHUSDT,D,220419,0300,172.89,173.48,164.82,168.59,283450.43943
ETHUSDT,D,230419,0300,168.59,172.3,167,170.52,269868.39876
ETHUSDT,D,240419,0300,170.52,175.83,167.78,169.16,363523.34531
ETHUSDT,D,250419,0300,169.15,169.87,159.26,164.78,426497.04153
ETHUSDT,D,260419,0300,164.78,165.49,150.35,154.72,422657.03239
ETHUSDT,D,270419,0300,154.7,162.56,151.4,157.95,500355.86283
ETHUSDT,D,280419,0300,157.93,166.24,156.35,159.31,215918.63842
ETHUSDT,D,290419,0300,159.32,160.24,156.92,157.85,152976.30181
ETHUSDT,D,300419,0300,157.86,159.05,152,155.11,243591.94898
ETHUSDT,D,010519,0300,155.14,162.89,155.11,161.83,305056.24653
ETHUSDT,D,020519,0300,161.85,163.88,158.36,160.19,192517.62763
ETHUSDT,D,030519,0300,160.2,163.48,158.5,161.81,289519.02025
ETHUSDT,D,040519,0300,161.82,170.86,160.99,168.06,416357.52123
ETHUSDT,D,050519,0300,168.1,171.3,159.76,163.7,312928.58349
ETHUSDT,D,060519,0300,163.71,165.36,159.18,163.05,176029.10445
ETHUSDT,D,070519,0300,163.05,178.05,157.55,173,506528.14278
ETHUSDT,D,080519,0300,172.98,182.76,167.89,169.18,732496.87861
ETHUSDT,D,090519,0300,169.07,173.17,164.8,170.85,296410.76103
ETHUSDT,D,100519,0300,170.88,173.88,166.57,170.9,284663.99456
